usage_id,equipment_id,rental_id,timestamp,latitude,longitude,runtime_hours_total,runtime_hours_session,idle_hours,fuel_level,fuel_consumption_rate,engine_temperature,hydraulic_pressure,vibration_level,load_weight,speed_kmh,battery_level,signal_strength,is_operating,operator_id
152,CAT00200,RENT000008,2024-12-01 02:31:34,34.682857,-119.791889,16.86,0.0,1.83,20.46,0.0,101.3,1986.01,1.882,3218.62,37.55,88,4,0,OP7587
153,CAT00200,RENT000008,2024-12-01 20:12:37,44.999962,-88.953379,16.86,0.0,1.42,80.71,0.0,71.54,1977.17,1.08,3244.6,13.68,60,3,0,OP8256
154,CAT00200,RENT000008,2024-12-02 13:53:41,27.594295,-92.147097,19.82,2.96,0.0,45.2,22.661,85.95,1081.43,1.304,4240.62,24.81,77,5,1,OP8307
155,CAT00200,RENT000008,2024-12-03 07:34:44,31.584767,-119.737383,19.82,0.0,0.66,92.78,0.0,72.41,1634.6,1.741,405.81,1.3,49,3,0,OP9310
156,CAT00200,RENT000008,2024-12-04 01:15:47,38.725369,-99.591984,19.82,0.0,1.73,48.7,0.0,77.21,2991.97,1.545,2985.0,30.92,62,1,0,OP1836
157,CAT00200,RENT000008,2024-12-04 18:56:50,40.857183,-121.601371,21.23,1.41,0.0,34.54,11.779,105.35,1985.08,1.983,2218.75,5.41,97,5,1,OP9668
158,CAT00200,RENT000008,2024-12-05 12:37:53,32.62077,-91.978871,21.23,0.0,0.67,21.26,0.0,95.75,2195.31,1.869,3636.14,3.84,82,4,0,OP2395
159,CAT00200,RENT000008,2024-12-06 06:18:56,38.538536,-99.062311,21.23,0.0,0.01,24.61,0.0,72.78,2316.22,0.192,1431.42,6.57,91,2,0,OP8439
160,CAT00200,RENT000008,2024-12-07 00:00:00,45.486649,-89.710982,21.23,0.0,1.71,48.14,0.0,105.15,2468.02,0.127,4263.32,34.04,80,3,0,OP3198
161,CAT00146,RENT000009,2024-02-26 00:00:00,32.708258,-67.993503,0.0,0.0,1.55,16.5,0.0,78.34,1369.61,1.204,171.26,27.1,21,5,0,OP6875
162,CAT00146,RENT000009,2024-02-26 17:41:03,30.031922,-110.153002,1.06,1.06,0.0,58.1,18.171,89.05,1508.45,1.887,3322.98,6.16,91,3,1,OP1586
163,CAT00146,RENT000009,2024-02-27 11:22:06,34.467294,-113.692031,3.57,2.51,0.0,54.33,17.86,105.83,1041.53,0.53,2900.3,10.11,31,1,1,OP2945
164,CAT00146,RENT000009,2024-02-28 05:03:09,41.318533,-117.814039,3.57,0.0,1.76,72.34,0.0,89.53,1304.36,1.043,3139.76,3.46,23,5,0,OP2041
165,CAT00146,RENT000009,2024-02-28 22:44:12,39.514573,-67.576189,3.57,0.0,1.12,99.98,0.0,79.2,1138.8,1.247,172.11,15.48,41,1,0,OP9860
166,CAT00146,RENT000009,2024-02-29 16:25:15,44.299696,-84.807618,3.57,0.0,1.27,71.05,0.0,88.53,1499.98,1.978,4610.42,0.72,34,4,0,OP2161
167,CAT00146,RENT000009,2024-03-01 10:06:18,32.87145,-111.605005,4.1,0.53,0.0,38.29,6.929,80.2,2324.57,0.486,2671.37,35.97,33,4,1,OP3222
168,CAT00146,RENT000009,2024-03-02 03:47:22,37.880769,-108.063145,4.1,0.0,1.48,97.26,0.0,79.43,1734.18,1.719,1206.46,0.8,72,5,0,OP2493
169,CAT00146,RENT000009,2024-03-02 21:28:25,30.601927,-94.151215,4.1,0.0,1.89,38.77,0.0,73.02,1805.19,1.527,1898.22,28.08,84,5,0,OP5209
170,CAT00146,RENT000009,2024-03-03 15:09:28,35.182684,-94.948125,6.8,2.71,0.0,20.74,23.918,75.99,2908.77,1.618,2776.11,38.34,69,1,1,OP3833
171,CAT00146,RENT000009,2024-03-04 08:50:31,44.091058,-115.257823,8.85,2.05,0.0,56.62,22.985,79.04,1073.09,0.323,3782.37,29.32,45,1,1,OP6727
172,CAT00146,RENT000009,2024-03-05 02:31:34,40.798532,-104.247503,8.85,0.0,0.57,55.51,0.0,76.13,1914.44,1.189,667.24,10.66,98,4,0,OP3222
173,CAT00146,RENT000009,2024-03-05 20:12:37,36.077216,-105.882474,8.85,0.0,0.01,92.04,0.0,77.91,1341.14,0.571,2839.11,23.04,55,4,0,OP4963
174,CAT00146,RENT000009,2024-03-06 13:53:41,26.327172,-120.842087,8.85,0.0,0.26,22.38,0.0,74.17,1975.07,1.213,2365.8,39.83,74,1,0,OP8792
175,CAT00146,RENT000009,2024-03-07 07:34:44,29.915754,-106.974624,8.85,0.0,0.45,31.41,0.0,105.14,1419.54,1.95,2346.06,9.07,35,1,0,OP8620
176,CAT00146,RENT000009,2024-03-08 01:15:47,45.262547,-69.434698,8.85,0.0,0.86,55.31,0.0,103.6,2744.43,1.803,875.0,15.49,34,2,0,OP4296
177,CAT00146,RENT000009,2024-03-08 18:56:50,37.562312,-115.688891,12.24,3.39,0.0,50.95,14.789,108.81,1370.88,0.709,2877.44,13.69,56,4,1,OP9582
178,CAT00146,RENT000009,2024-03-09 12:37:53,26.423276,-105.6785,12.77,0.54,0.0,55.75,16.281,93.11,1760.79,1.28,1580.27,10.25,94,3,1,OP4923
179,CAT00146,RENT000009,2024-03-10 06:18:56,45.856508,-119.966498,12.77,0.0,0.23,13.89,0.0,99.19,1922.09,0.837,4952.08,38.05,60,3,0,OP8317
180,CAT00146,RENT000009,2024-03-11 00:00:00,31.53808,-85.452939,12.77,0.0,1.48,77.35,0.0,104.95,2836.21,0.276,1374.07,20.21,84,2,0,OP3522
181,CAT00118,RENT000010,2025-07-16 00:00:00,28.024267,-94.961504,0.0,0.0,0.88,31.61,0.0,82.98,2924.61,0.302,4112.71,14.54,74,3,0,OP4067
182,CAT00118,RENT000010,2025-07-16 17:41:03,41.692785,-98.526506,3.34,3.34,0.0,39.79,10.857,95.1,1056.67,0.953,1573.58,39.85,92,1,1,OP4395
183,CAT00118,RENT000010,2025-07-17 11:22:06,33.564289,-124.594964,6.87,3.53,0.0,30.98,15.104,79.28,1024.57,0.732,3215.43,19.27,51,5,1,OP5652
184,CAT00118,RENT000010,2025-07-18 05:03:09,48.800549,-100.688554,6.87,0.0,0.27,68.76,0.0,82.99,2355.18,1.87,115.99,39.15,80,4,0,OP6674
185,CAT00118,RENT000010,2025-07-18 22:44:12,37.146715,-103.484904,6.87,0.0,0.7,69.3,0.0,70.38,2100.08,0.654,3349.24,18.85,96,1,0,OP7549
186,CAT00118,RENT000010,2025-07-19 16:25:15,37.275188,-111.839556,9.61,2.74,0.0,36.81,7.478,89.36,2841.17,0.457,2276.72,37.91,38,3,1,OP3956
187,CAT00118,RENT000010,2025-07-20 10:06:18,42.874188,-101.424271,11.05,1.44,0.0,40.35,9.042,74.48,2112.36,1.872,1381.34,26.81,71,3,1,OP8374
188,CAT00118,RENT000010,2025-07-21 03:47:22,48.715013,-77.546525,11.05,0.0,1.42,23.79,0.0,99.13,1521.57,0.444,256.39,33.7,97,3,0,OP2125
189,CAT00118,RENT000010,2025-07-21 21:28:25,48.348266,-85.235297,11.05,0.0,1.06,53.85,0.0,93.78,1562.5,1.077,3483.88,27.92,55,4,0,OP3318
190,CAT00118,RENT000010,2025-07-22 15:09:28,38.955566,-121.267446,14.96,3.91,0.0,92.03,6.396,97.86,1226.02,1.225,4540.02,39.75,33,1,1,OP4252
191,CAT00118,RENT000010,2025-07-23 08:50:31,34.932261,-89.01005,17.74,2.78,0.0,63.09,15.977,108.26,2359.63,1.013,388.07,21.9,43,5,1,OP4364
192,CAT00118,RENT000010,2025-07-24 02:31:34,44.678183,-111.776754,17.74,0.0,1.54,15.41,0.0,73.91,1278.4,0.123,4327.56,34.02,33,4,0,OP9697
193,CAT00118,RENT000010,2025-07-24 20:12:37,45.988453,-74.58168,17.74,0.0,0.09,22.6,0.0,101.4,2062.39,1.381,1711.26,28.98,31,2,0,OP3085
194,CAT00118,RENT000010,2025-07-25 13:53:41,41.101304,-109.776426,20.56,2.82,0.0,87.14,19.878,100.97,1161.8,0.435,2826.59,34.69,88,2,1,OP3852
195,CAT00118,RENT000010,2025-07-26 07:34:44,35.337699,-98.347739,20.56,0.0,0.98,85.35,0.0,96.86,1288.26,1.659,4552.05,4.13,96,4,0,OP7667
196,CAT00118,RENT000010,2025-07-27 01:15:47,37.383618,-71.127334,20.56,0.0,1.42,13.63,0.0,95.0,1194.43,0.213,2175.97,37.88,23,4,0,OP6426
197,CAT00118,RENT000010,2025-07-27 18:56:50,43.52735,-87.285309,20.56,0.0,0.4,63.59,0.0,90.78,1294.38,0.564,3439.84,12.21,52,3,0,OP4084
198,CAT00118,RENT000010,2025-07-28 12:37:53,37.184238,-114.375187,21.33,0.77,0.0,75.99,20.876,76.19,1788.96,0.322,4847.88,31.79,46,3,1,OP6085
199,CAT00118,RENT000010,2025-07-29 06:18:56,31.312995,-121.895197,21.33,0.0,1.16,86.64,0.0,95.0,2737.79,1.766,4579.27,37.27,52,2,0,OP2028
200,CAT00118,RENT000010,2025-07-30 00:00:00,32.300219,-108.849045,22.25,0.92,0.0,17.69,18.376,97.28,1351.98,1.608,4950.97,10.5,41,5,1,OP3328
201,CAT00141,RENT000011,2024-02-19 00:00:00,27.410245,-88.551077,0.0,0.0,0.15,72.31,0.0,79.63,1282.7,1.439,4051.14,9.63,96,4,0,OP2773
202,CAT00141,RENT000011,2024-02-22 03:47:22,42.421386,-115.174859,3.0,3.0,0.0,37.74,8.437,87.04,2918.56,1.865,43.91,12.89,22,4,1,OP4329
203,CAT00141,RENT000011,2024-02-25 07:34:44,28.799724,-100.314069,3.0,0.0,0.64,20.01,0.0,78.35,2109.7,1.303,2422.0,20.98,77,1,0,OP6427
204,CAT00141,RENT000011,2024-02-28 11:22:06,38.987074,-74.895521,3.0,0.0,0.38,61.28,0.0,97.8,1001.64,1.568,614.89,31.97,44,2,0,OP6456
205,CAT00141,RENT000011,2024-03-02 15:09:28,48.212504,-123.604201,6.06,3.06,0.0,24.64,15.561,84.5,2168.96,0.361,76.88,37.18,92,1,1,OP1761
206,CAT00141,RENT000011,2024-03-05 18:56:50,38.565512,-97.163193,6.06,0.0,1.34,93.7,0.0,74.16,2735.61,0.34,4158.35,12.32,56,2,0,OP2039
207,CAT00141,RENT000011,2024-03-08 22:44:12,31.241935,-74.616905,6.06,0.0,0.14,65.67,0.0,92.73,1437.56,0.656,3404.09,5.31,32,2,0,OP6427
208,CAT00141,RENT000011,2024-03-12 02:31:34,39.981251,-120.45632,9.78,3.72,0.0,44.67,16.147,92.81,1120.37,1.368,3353.4,10.61,70,4,1,OP5116
209,CAT00141,RENT000011,2024-03-15 06:18:56,41.713009,-105.649142,9.78,0.0,0.02,81.03,0.0,77.28,1212.56,0.67,300.62,6.45,57,5,0,OP8270
210,CAT00141,RENT000011,2024-03-18 10:06:18,43.195615,-113.385862,10.68,0.9,0.0,73.03,13.0,79.45,2985.57,0.759,488.15,31.9,89,4,1,OP3491
211,CAT00141,RENT000011,2024-03-21 13:53:41,42.07548,-72.853692,11.98,1.3,0.0,23.34,12.697,79.99,1638.39,0.494,738.07,34.97,33,1,1,OP1185
212,CAT00141,RENT000011,2024-03-24 17:41:03,25.737936,-91.098912,13.21,1.23,0.0,35.02,20.333,103.34,2876.63,1.816,2660.06,16.11,36,1,1,OP2428
213,CAT00141,RENT000011,2024-03-27 21:28:25,25.936221,-93.097863,13.21,0.0,1.76,55.55,0.0,88.42,1449.1,0.41,3542.3,30.62,86,5,0,OP8979
214,CAT00141,RENT000011,2024-03-31 01:15:47,34.803092,-106.011383,13.21,0.0,0.66,88.34,0.0,103.27,2607.0,1.244,249.68,6.51,34,5,0,OP7165
215,CAT00141,RENT000011,2024-04-03 05:03:09,28.827823,-103.184389,14.32,1.1,0.0,87.18,15.342,71.71,2167.98,1.934,4100.61,7.36,78,1,1,OP3455
216,CAT00141,RENT000011,2024-04-06 08:50:31,34.330214,-122.54385,14.32,0.0,1.12,26.95,0.0,74.03,2728.46,1.001,3333.45,32.06,21,2,0,OP1361
217,CAT00141,RENT000011,2024-04-09 12:37:53,30.810728,-96.290642,14.32,0.0,0.6,69.64,0.0,104.33,1907.06,1.043,161.32,3.07,26,5,0,OP3501
218,CAT00141,RENT000011,2024-04-12 16:25:15,41.35432,-94.234367,18.17,3.85,0.0,70.82,21.124,109.96,1087.7,1.426,371.92,13.65,72,5,1,OP5870
219,CAT00141,RENT000011,2024-04-15 20:12:37,46.447446,-111.130868,18.17,0.0,0.58,90.15,0.0,80.53,2127.06,1.806,1077.08,8.29,25,5,0,OP1041
220,CAT00141,RENT000011,2024-04-19 00:00:00,45.925119,-107.808477,18.17,0.0,0.23,15.85,0.0,108.42,2535.05,0.738,443.05,21.14,61,1,0,OP8717
221,CAT00062,RENT000012,2024-05-12 00:00:00,39.858291,-116.480037,0.0,0.0,0.42,66.11,0.0,97.98,2259.24,0.133,2272.09,25.23,80,3,0,OP7619
222,CAT00062,RENT000012,2024-05-12 08:50:31,44.109893,-92.520697,0.0,0.0,1.37,27.02,0.0,78.18,1587.78,0.946,3376.27,3.53,35,3,0,OP8921
223,CAT00062,RENT000012,2024-05-12 17:41:03,32.058179,-72.565984,3.13,3.13,0.0,63.34,17.229,84.28,2566.19,0.856,4278.33,39.39,86,4,1,OP7157
224,CAT00062,RENT000012,2024-05-13 02:31:34,42.026644,-73.832661,3.13,0.0,1.73,88.92,0.0,100.55,2998.08,1.752,2455.04,26.03,43,1,0,OP2098
225,CAT00062,RENT000012,2024-05-13 11:22:06,33.824557,-75.568078,4.81,1.68,0.0,46.05,15.613,89.41,1100.52,0.948,4793.58,28.33,99,2,1,OP8681
226,CAT00062,RENT000012,2024-05-13 20:12:37,45.073217,-80.627163,5.32,0.51,0.0,89.56,23.864,92.69,2815.85,1.5,4060.55,24.09,93,5,1,OP8769
227,CAT00062,RENT000012,2024-05-14 05:03:09,48.604439,-85.587579,8.81,3.49,0.0,59.72,17.923,104.69,2180.25,0.113,4300.11,29.95,44,2,1,OP6889
228,CAT00062,RENT000012,2024-05-14 13:53:41,35.227072,-108.302584,8.81,0.0,1.75,69.44,0.0,71.81,1780.66,0.629,3244.13,38.81,25,5,0,OP1748
229,CAT00062,RENT000012,2024-05-14 22:44:12,33.528218,-104.071512,8.81,0.0,0.04,95.97,0.0,94.71,2837.71,1.924,4785.38,8.49,82,2,0,OP4907
230,CAT00062,RENT000012,2024-05-15 07:34:44,33.016239,-121.104597,9.53,0.71,0.0,29.98,7.682,104.12,2337.92,0.352,2271.96,24.83,54,5,1,OP1781
231,CAT00062,RENT000012,2024-05-15 16:25:15,40.243156,-115.200286,10.91,1.38,0.0,44.92,16.363,72.1,1953.54,1.75,227.3,4.79,87,3,1,OP6570
232,CAT00062,RENT000012,2024-05-16 01:15:47,27.907687,-91.379834,10.91,0.0,0.02,82.5,0.0,82.35,1953.43,0.732,3660.14,16.37,54,5,0,OP6933
233,CAT00062,RENT000012,2024-05-16 10:06:18,29.115866,-100.235076,14.89,3.99,0.0,44.74,14.943,72.54,1929.53,1.222,4660.84,17.13,92,3,1,OP2977
234,CAT00062,RENT000012,2024-05-16 18:56:50,33.865602,-99.470531,14.89,0.0,1.16,69.06,0.0,98.59,1592.27,1.349,2206.11,25.56,47,5,0,OP5490
235,CAT00062,RENT000012,2024-05-17 03:47:22,34.237458,-113.222621,14.89,0.0,1.93,98.55,0.0,89.05,1651.83,1.862,3497.42,22.11,61,3,0,OP3897
236,CAT00062,RENT000012,2024-05-17 12:37:53,27.023937,-86.875749,18.07,3.18,0.0,17.69,23.943,92.36,1302.76,1.535,1492.91,8.16,100,3,1,OP2191
237,CAT00062,RENT000012,2024-05-17 21:28:25,45.589757,-108.925312,18.07,0.0,0.63,53.63,0.0,109.54,1915.75,1.774,3199.84,30.57,33,4,0,OP6061
238,CAT00062,RENT000012,2024-05-18 06:18:56,37.06707,-85.857033,18.07,0.0,1.44,97.84,0.0,85.21,2746.07,0.848,3175.26,11.23,39,3,0,OP7110
239,CAT00062,RENT000012,2024-05-18 15:09:28,25.148689,-108.226229,18.07,0.0,0.15,28.26,0.0,91.15,1170.54,0.723,431.69,24.29,97,5,0,OP3527
240,CAT00062,RENT000012,2024-05-19 00:00:00,44.983512,-113.924372,18.07,0.0,0.14,40.86,0.0,91.8,1477.85,0.976,855.46,36.93,96,3,0,OP3247
241,CAT00051,RENT000013,2023-11-03 00:00:00,27.870619,-123.908821,0.0,0.0,1.74,60.21,0.0,90.74,2486.09,1.411,3054.53,10.62,86,5,0,OP5064
242,CAT00051,RENT000013,2023-11-03 08:50:31,27.156413,-83.229009,1.53,1.53,0.0,88.2,16.896,71.11,2323.33,1.44,1605.1,4.49,83,3,1,OP1009
243,CAT00051,RENT000013,2023-11-03 17:41:03,30.924647,-123.734317,1.53,0.0,0.88,95.1,0.0,95.59,2992.18,0.81,867.04,1.26,43,5,0,OP1955
244,CAT00051,RENT000013,2023-11-04 02:31:34,33.245598,-68.891757,1.53,0.0,0.28,22.26,0.0,70.58,2236.61,0.441,1860.75,15.87,35,2,0,OP3275
245,CAT00051,RENT000013,2023-11-04 11:22:06,47.058136,-84.453962,4.98,3.45,0.0,20.71,16.39,81.51,1330.78,0.344,1947.99,30.56,28,1,1,OP8199
246,CAT00051,RENT000013,2023-11-04 20:12:37,28.545473,-91.859087,4.98,0.0,0.44,62.42,0.0,87.9,1505.36,1.388,2469.6,13.88,68,4,0,OP4211
247,CAT00051,RENT000013,2023-11-05 05:03:09,40.133036,-96.496002,4.98,0.0,1.03,62.86,0.0,103.07,1199.84,0.866,3065.31,37.83,91,3,0,OP2535
248,CAT00051,RENT000013,2023-11-05 13:53:41,27.344324,-74.474833,8.6,3.62,0.0,63.54,12.493,95.63,2285.03,1.698,4216.11,15.09,65,4,1,OP7199
249,CAT00051,RENT000013,2023-11-05 22:44:12,26.571932,-110.401901,8.6,0.0,1.51,84.64,0.0,100.36,2658.32,1.048,3695.53,20.9,88,5,0,OP1592
250,CAT00051,RENT000013,2023-11-06 07:34:44,35.040696,-97.595742,8.6,0.0,1.79,30.74,0.0,87.92,2273.7,0.339,1651.55,5.75,31,4,0,OP4830
251,CAT00051,RENT000013,2023-11-06 16:25:15,35.882082,-119.97995,11.52,2.92,0.0,30.51,5.048,109.62,2352.43,0.733,963.16,11.33,34,2,1,OP5872
252,CAT00051,RENT000013,2023-11-07 01:15:47,46.253083,-79.370936,11.52,0.0,1.19,55.74,0.0,105.87,2760.08,1.663,3685.73,16.11,92,2,0,OP2418
253,CAT00051,RENT000013,2023-11-07 10:06:18,41.622871,-122.772797,14.83,3.31,0.0,65.78,7.065,88.38,1920.24,1.982,4350.85,17.92,51,4,1,OP4389
254,CAT00051,RENT000013,2023-11-07 18:56:50,38.99144,-108.431978,15.93,1.1,0.0,80.1,20.105,83.15,1110.23,1.021,3236.35,17.02,76,3,1,OP7572
255,CAT00051,RENT000013,2023-11-08 03:47:22,44.557044,-90.362062,15.93,0.0,0.62,98.72,0.0,96.15,1664.5,1.239,2787.29,5.99,62,2,0,OP8050
256,CAT00051,RENT000013,2023-11-08 12:37:53,42.850221,-102.53872,16.75,0.82,0.0,83.61,23.085,70.78,1256.42,1.152,149.23,18.19,40,5,1,OP9577
257,CAT00051,RENT000013,2023-11-08 21:28:25,28.941548,-117.868825,16.75,0.0,1.32,50.86,0.0,88.82,1492.73,1.581,2307.9,2.18,67,1,0,OP9385
258,CAT00051,RENT000013,2023-11-09 06:18:56,25.798839,-101.619992,16.75,0.0,1.5,83.94,0.0,84.48,2477.98,0.568,2030.18,30.3,67,5,0,OP6762
259,CAT00051,RENT000013,2023-11-09 15:09:28,43.260789,-105.558588,19.56,2.81,0.0,87.7,18.644,103.9,2381.18,1.67,1909.83,17.48,76,1,1,OP7590
260,CAT00051,RENT000013,2023-11-10 00:00:00,34.405743,-88.64911,19.56,0.0,0.9,63.04,0.0,99.9,1546.26,0.674,4158.43,0.6,21,3,0,OP4135
261,CAT00002,RENT000014,2024-07-30 00:00:00,34.146171,-93.954261,0.0,0.0,1.33,15.83,0.0,105.9,1253.65,0.161,187.19,1.07,74,3,0,OP2881
262,CAT00002,RENT000014,2024-08-02 03:47:22,36.7768,-77.945912,2.48,2.48,0.0,63.59,12.777,94.64,1599.66,1.295,2331.8,21.68,90,2,1,OP9037
263,CAT00002,RENT000014,2024-08-05 07:34:44,28.255964,-110.537629,2.48,0.0,1.43,96.27,0.0,94.25,2603.11,0.614,4871.05,13.37,78,5,0,OP9311
264,CAT00002,RENT000014,2024-08-08 11:22:06,31.193293,-113.465019,4.37,1.89,0.0,56.91,20.239,87.84,1642.17,0.321,161.57,22.34,79,2,1,OP5252
265,CAT00002,RENT000014,2024-08-11 15:09:28,32.296826,-118.384294,4.37,0.0,0.64,74.49,0.0,73.64,2789.09,0.775,2757.03,6.81,30,5,0,OP7103
266,CAT00002,RENT000014,2024-08-14 18:56:50,35.098456,-93.652394,4.37,0.0,0.16,72.9,0.0,89.45,2775.26,0.915,2248.17,24.47,56,2,0,OP7045
267,CAT00002,RENT000014,2024-08-17 22:44:12,33.966132,-78.622071,4.37,0.0,1.74,84.17,0.0,94.54,1329.07,1.706,4328.49,29.32,67,3,0,OP4308
268,CAT00002,RENT000014,2024-08-21 02:31:34,33.629221,-73.663868,4.37,0.0,1.05,37.38,0.0,106.83,1819.15,1.392,4359.27,8.8,67,3,0,OP6610
269,CAT00002,RENT000014,2024-08-24 06:18:56,28.969746,-94.427973,5.81,1.44,0.0,59.15,6.628,92.63,1303.75,0.368,4377.41,7.41,52,4,1,OP5930
270,CAT00002,RENT000014,2024-08-27 10:06:18,40.545137,-114.560786,5.81,0.0,1.73,45.07,0.0,97.95,1359.37,0.7,3520.02,31.14,94,5,0,OP8759
271,CAT00002,RENT000014,2024-08-30 13:53:41,47.237115,-96.43578,5.81,0.0,0.9,12.56,0.0,104.97,1617.45,0.691,2202.19,29.14,44,3,0,OP6816
272,CAT00002,RENT000014,2024-09-02 17:41:03,43.997979,-75.318957,7.13,1.32,0.0,74.73,10.856,104.23,1612.51,0.759,2789.75,20.41,97,2,1,OP3485
273,CAT00002,RENT000014,2024-09-05 21:28:25,25.062778,-94.202252,7.13,0.0,0.02,73.52,0.0,97.09,2945.84,0.443,3312.76,13.63,61,2,0,OP7577
274,CAT00002,RENT000014,2024-09-09 01:15:47,48.022408,-67.785204,7.13,0.0,1.1,90.64,0.0,82.09,1824.06,0.927,957.6,9.8,54,2,0,OP1010
275,CAT00002,RENT000014,2024-09-12 05:03:09,26.99477,-110.899682,7.71,0.57,0.0,65.32,23.538,93.35,1738.75,1.454,1935.2,32.49,80,5,1,OP1195
276,CAT00002,RENT000014,2024-09-15 08:50:31,47.790262,-67.310629,10.17,2.46,0.0,98.47,23.596,109.16,1872.72,1.792,1331.51,22.65,75,3,1,OP5168
277,CAT00002,RENT000014,2024-09-18 12:37:53,46.418887,-114.32644,12.73,2.56,0.0,43.26,11.329,92.9,1784.45,1.391,4031.5,15.57,60,5,1,OP2407
278,CAT00002,RENT000014,2024-09-21 16:25:15,47.934484,-101.639967,13.77,1.04,0.0,61.12,6.062,82.52,1671.86,1.323,2417.68,13.29,31,1,1,OP5565
279,CAT00002,RENT000014,2024-09-24 20:12:37,37.6475,-85.44332,13.77,0.0,1.58,74.22,0.0,107.18,1793.69,1.818,2083.07,4.79,60,4,0,OP2827
280,CAT00002,RENT000014,2024-09-28 00:00:00,28.470554,-73.206154,13.77,0.0,1.17,26.07,0.0,101.77,1227.42,1.486,568.26,10.59,60,1,0,OP6540
281,CAT00161,RENT000015,2025-02-17 00:00:00,45.295035,-67.827694,0.0,0.0,0.55,55.48,0.0,97.28,1879.82,0.839,3424.35,12.15,84,2,0,OP6745
282,CAT00161,RENT000015,2025-02-20 03:47:22,41.443965,-92.975251,0.0,0.0,0.42,40.54,0.0,96.36,2862.66,0.92,1597.39,34.29,74,3,0,OP6364
283,CAT00161,RENT000015,2025-02-23 07:34:44,30.473157,-120.431059,0.0,0.0,1.67,63.89,0.0,99.75,2702.0,0.609,2959.6,29.59,31,4,0,OP9755
284,CAT00161,RENT000015,2025-02-26 11:22:06,33.03961,-97.556305,3.69,3.69,0.0,70.04,16.482,89.51,1800.57,1.007,3608.08,18.31,56,4,1,OP8473
285,CAT00161,RENT000015,2025-03-01 15:09:28,40.765832,-90.316324,5.53,1.84,0.0,73.99,17.068,76.05,1865.53,1.465,969.38,25.97,35,3,1,OP6395
286,CAT00161,RENT000015,2025-03-04 18:56:50,48.361754,-124.728758,5.53,0.0,0.56,93.4,0.0,102.19,2709.6,1.878,3592.65,39.1,86,3,0,OP6287
287,CAT00161,RENT000015,2025-03-07 22:44:12,46.764406,-76.47913,7.35,1.82,0.0,84.86,5.189,74.98,2834.4,0.566,3844.06,4.25,22,4,1,OP4139
288,CAT00161,RENT000015,2025-03-11 02:31:34,47.572752,-111.651392,7.35,0.0,0.46,53.2,0.0,96.76,2713.48,0.282,3704.59,21.01,31,1,0,OP6848
289,CAT00161,RENT000015,2025-03-14 06:18:56,34.007914,-70.218508,7.35,0.0,0.7,98.82,0.0,85.66,1512.89,1.191,1723.91,25.16,100,5,0,OP3371
290,CAT00161,RENT000015,2025-03-17 10:06:18,25.716672,-81.414456,7.35,0.0,0.38,96.87,0.0,105.22,2812.22,1.694,1139.54,20.07,50,2,0,OP3532
291,CAT00161,RENT000015,2025-03-20 13:53:41,26.07475,-72.559398,10.66,3.31,0.0,93.16,22.898,101.68,1717.77,0.386,2619.23,12.21,24,5,1,OP6144
292,CAT00161,RENT000015,2025-03-23 17:41:03,47.625531,-116.579753,12.7,2.04,0.0,93.01,16.615,106.91,1027.89,1.944,3371.89,3.65,34,2,1,OP5711
293,CAT00161,RENT000015,2025-03-26 21:28:25,35.381798,-71.699076,14.49,1.79,0.0,57.78,18.444,73.2,2174.96,1.178,4680.49,38.24,51,4,1,OP2040
294,CAT00161,RENT000015,2025-03-30 01:15:47,37.319466,-90.284943,14.49,0.0,0.19,31.61,0.0,99.87,1144.73,1.745,109.3,31.6,68,2,0,OP4072
295,CAT00161,RENT000015,2025-04-02 05:03:09,43.297169,-67.404256,14.49,0.0,0.48,55.11,0.0,80.8,1629.81,1.664,3572.49,10.75,95,3,0,OP6471
296,CAT00161,RENT000015,2025-04-05 08:50:31,28.910202,-95.692047,16.18,1.69,0.0,44.87,8.02,99.98,2710.62,0.319,267.9,31.56,97,3,1,OP8476
297,CAT00161,RENT000015,2025-04-08 12:37:53,25.738756,-75.874507,16.18,0.0,0.22,43.19,0.0,86.11,1294.87,0.392,2634.17,28.31,95,2,0,OP4407
298,CAT00161,RENT000015,2025-04-11 16:25:15,30.504125,-81.894727,16.18,0.0,0.91,42.26,0.0,92.96,1841.86,0.668,1999.3,27.66,36,1,0,OP9673
299,CAT00161,RENT000015,2025-04-14 20:12:37,35.636428,-77.250603,17.87,1.68,0.0,22.91,10.499,73.17,1737.49,0.799,2409.57,38.91,94,2,1,OP8101
300,CAT00161,RENT000015,2025-04-18 00:00:00,47.169032,-90.070099,20.29,2.42,0.0,43.69,8.099,79.2,2972.98,1.429,3086.53,0.62,67,5,1,OP8460
301,CAT00092,RENT000016,2025-07-13 00:00:00,39.73559,-94.623248,3.59,3.59,0.0,40.36,19.686,92.1,1594.8,1.023,4958.16,38.81,93,3,1,OP8916
302,CAT00092,RENT000016,2025-07-13 17:41:03,26.273512,-98.307839,3.59,0.0,1.91,93.3,0.0,93.65,2357.59,1.648,4294.73,38.21,64,1,0,OP7977
303,CAT00092,RENT000016,2025-07-14 11:22:06,41.698722,-123.831135,6.52,2.93,0.0,45.25,23.452,90.6,1784.18,1.09,2422.72,31.17,65,1,1,OP2444
